,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
Serra Redonda,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,3.4285714285714284,3.857142857142857,3.4285714285714284,1.5714285714285714,3.7142857142857144,2.7142857142857144,2.857142857142857,1.7142857142857142,2.857142857142857,4.428571428571429,2.142857142857143,2.7142857142857144,1.5714285714285714,0.14285714285714285
São Sebastião do Umbuzeiro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.2857142857142857,-0.14285714285714285,0.7142857142857143,0.5714285714285714,0.42857142857142855,0.2857142857142857
Manaíra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.7142857142857143,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.14285714285714285
Monte Horebe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.2857142857142857,1.1428571428571428,0.42857142857142855,0.2857142857142857,2.0,0.7142857142857143
Cruz do Espírito Santo,0.0,0.0,0.0,0.14285714285714285,0.2857142857142857,0.8571428571428571,2.2857142857142856,8.714285714285714,1.4285714285714286,4.571428571428571,2.0,3.5714285714285716,1.8571428571428572,0.2857142857142857,6.428571428571429,2.4285714285714284,1.2857142857142858,1.5714285714285714,0.7142857142857143,-0.2857142857142857,1.8571428571428572,0.8571428571428571
Caturité,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,1.4285714285714286,0.7142857142857143,1.2857142857142858,1.5714285714285714,2.0,1.4285714285714286,0.2857142857142857,0.2857142857142857,0.5714285714285714,3.2857142857142856,0.8571428571428571,0.2857142857142857,0.42857142857142855,0.14285714285714285
Areial,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.42857142857142855,0.5714285714285714,0.7142857142857143,0.5714285714285714,0.14285714285714285,1.2857142857142858,0.2857142857142857,0.5714285714285714,0.5714285714285714,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.7142857142857143,0.0,0.2857142857142857
São Francisco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.0,0.0,0.5714285714285714,1.1428571428571428,2.0,0.0,0.0,0.0,0.14285714285714285,0.0
Umbuzeiro,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.7142857142857143,1.4285714285714286,-0.14285714285714285,0.0,0.2857142857142857,0.0,1.7142857142857142,0.5714285714285714,1.5714285714285714,1.7142857142857142,0.42857142857142855,1.4285714285714286,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.14285714285714285
Riacho dos Cavalos,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285,-0.14285714285714285,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0,0.0
Brejo dos Santos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.2857142857142857,1.0,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.42857142857142855,0.5714285714285714,2.7142857142857144
Santa Teresinha,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.2857142857142857,1.2857142857142858,0.7142857142857143,0.2857142857142857,0.7142857142857143,0.2857142857142857,0.5714285714285714,1.1428571428571428,1.1428571428571428,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.0,0.42857142857142855
Areia,0.0,0.0,0.0,0.0,0.14285714285714285,0.2857142857142857,0.7142857142857143,3.142857142857143,2.0,3.142857142857143,4.0,2.5714285714285716,5.142857142857143,2.7142857142857144,3.5714285714285716,3.7142857142857144,7.857142857142857,6.714285714285714,5.571428571428571,2.857142857142857,4.571428571428571,3.7142857142857144
Nazarezinho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.0,0.42857142857142855,0.14285714285714285,0.5714285714285714,1.4285714285714286,1.4285714285714286,0.2857142857142857,0.2857142857142857,0.2857142857142857,1.0
Logradouro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.42857142857142855,0.14285714285714285,1.1428571428571428,0.2857142857142857,2.5714285714285716,2.7142857142857144,2.7142857142857144,4.0,1.0,0.5714285714285714,0.8571428571428571,1.1428571428571428,1.8571428571428572,1.0
Salgado de São Félix,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,1.4285714285714286,1.8571428571428572,1.5714285714285714,1.0,2.5714285714285716,3.4285714285714284,2.5714285714285716,3.2857142857142856,3.5714285714285716,3.4285714285714284,4.285714285714286,1.7142857142857142,4.142857142857143,-0.14285714285714285,1.8571428571428572
São João do Cariri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,1.2857142857142858,0.14285714285714285,1.4285714285714286,0.42857142857142855,0.5714285714285714,1.2857142857142858,3.5714285714285716,3.0,1.4285714285714286,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.7142857142857143
Mamanguape,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,1.2857142857142858,2.142857142857143,11.428571428571429,14.285714285714286,35.0,31.714285714285715,50.57142857142857,34.42857142857143,37.285714285714285,28.857142857142858,26.285714285714285,15.428571428571429,11.428571428571429,8.714285714285714,6.857142857142857,4.142857142857143
Belém do Brejo do Cruz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.7142857142857143,0.42857142857142855,0.14285714285714285,1.0,0.5714285714285714,0.42857142857142855,0.8571428571428571,2.0
Lucena,0.0,0.0,0.0,0.0,0.42857142857142855,0.8571428571428571,2.0,2.4285714285714284,2.0,4.428571428571429,1.7142857142857142,6.142857142857143,2.142857142857143,4.428571428571429,4.142857142857143,3.857142857142857,6.285714285714286,5.714285714285714,3.0,2.857142857142857,5.428571428571429,5.428571428571429
Amparo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4285714285714286,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.0,0.0,0.0
Bom Jesus,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.42857142857142855,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,-0.14285714285714285,0.0,0.2857142857142857,0.5714285714285714
Itaporanga,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.2857142857142857,-0.14285714285714285,0.0,0.5714285714285714,0.14285714285714285,2.0,2.142857142857143,1.7142857142857142,2.142857142857143,1.8571428571428572,7.142857142857143,9.857142857142858,5.142857142857143,10.285714285714286,6.714285714285714
Tavares,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.7142857142857143,0.2857142857142857,0.2857142857142857,1.4285714285714286,0.7142857142857143,0.0,1.0,1.8571428571428572,1.4285714285714286,2.7142857142857144,2.857142857142857,3.5714285714285716,2.857142857142857,1.7142857142857142
Cuité,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,1.2857142857142858,0.0,1.1428571428571428,2.4285714285714284,4.857142857142857,5.428571428571429,2.0,1.1428571428571428,2.142857142857143,1.0,1.1428571428571428,0.8571428571428571,0.8571428571428571,11.714285714285714
Bayeux,0.0,0.14285714285714285,0.42857142857142855,0.8571428571428571,2.857142857142857,4.0,2.5714285714285716,16.428571428571427,10.285714285714286,21.857142857142858,17.428571428571427,13.285714285714286,19.857142857142858,21.285714285714285,15.571428571428571,14.571428571428571,23.714285714285715,6.571428571428571,24.857142857142858,18.285714285714285,10.142857142857142,3.5714285714285716
Serra Grande,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.0
Poço Dantas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.14285714285714285,1.1428571428571428,1.0,0.2857142857142857
Joca Claudino,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,1.0,0.2857142857142857,0.42857142857142855,0.5714285714285714
Ibiara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.0,0.0,0.7142857142857143,0.0,0.42857142857142855,0.5714285714285714,1.8571428571428572,0.5714285714285714,1.4285714285714286,2.4285714285714284,2.142857142857143,1.1428571428571428
Sertãozinho,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.5714285714285714,0.42857142857142855,1.1428571428571428,1.0,0.42857142857142855,0.7142857142857143,1.0,1.5714285714285714,3.142857142857143,3.0,3.0,4.714285714285714,5.0,8.0,8.428571428571429
Cachoeira dos Índios,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.7142857142857143,1.8571428571428572,1.1428571428571428,1.4285714285714286,0.42857142857142855,0.2857142857142857,1.2857142857142858,0.5714285714285714,3.142857142857143,1.7142857142857142,0.42857142857142855,0.5714285714285714,0.14285714285714285
Junco do Seridó,0.0,0.14285714285714285,0.2857142857142857,0.0,0.0,0.0,0.0,0.14285714285714285,0.5714285714285714,0.5714285714285714,0.0,0.2857142857142857,1.0,0.7142857142857143,0.2857142857142857,0.5714285714285714,0.14285714285714285,0.5714285714285714,0.7142857142857143,0.7142857142857143,1.4285714285714286,0.8571428571428571
Belém,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,1.2857142857142858,1.7142857142857142,5.0,4.714285714285714,3.4285714285714284,12.714285714285714,14.571428571428571,19.571428571428573,14.0,14.0,13.0,16.0,13.0,6.714285714285714,5.571428571428571
Araruna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,1.1428571428571428,1.5714285714285714,3.4285714285714284,6.0,7.285714285714286,5.142857142857143,3.857142857142857,2.7142857142857144,-0.14285714285714285,0.8571428571428571,0.7142857142857143,1.5714285714285714
São Vicente do Seridó,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5714285714285714,0.8571428571428571,0.14285714285714285,0.0,0.0,0.7142857142857143,0.42857142857142855,1.2857142857142858,1.4285714285714286,0.42857142857142855,0.0,0.0,0.14285714285714285,0.14285714285714285
Santana dos Garrotes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.14285714285714285,0.42857142857142855,0.0,0.14285714285714285,1.0,0.14285714285714285,0.42857142857142855,0.0,0.0,0.2857142857142857
Malta,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.5714285714285714,0.42857142857142855,0.8571428571428571,0.42857142857142855,0.14285714285714285,-0.14285714285714285,0.14285714285714285,0.8571428571428571,0.5714285714285714,1.2857142857142858,4.571428571428571,2.7142857142857144,1.4285714285714286,1.0,0.42857142857142855
Cubati,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.42857142857142855,2.5714285714285716,2.0,0.7142857142857143,1.7142857142857142,0.8571428571428571,1.0,0.0,0.42857142857142855,0.5714285714285714,0.0,0.2857142857142857
Monteiro,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,1.0,0.5714285714285714,0.8571428571428571,1.8571428571428572,0.7142857142857143,1.7142857142857142,2.857142857142857,4.285714285714286,4.571428571428571,4.714285714285714,8.571428571428571,6.0,6.857142857142857,8.428571428571429,13.571428571428571,6.0
Remígio,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,1.4285714285714286,1.8571428571428572,2.142857142857143,1.4285714285714286,7.714285714285714,1.5714285714285714,3.7142857142857144,2.7142857142857144,2.857142857142857,1.1428571428571428,2.857142857142857,2.2857142857142856,1.0,0.8571428571428571,0.5714285714285714,1.1428571428571428
São José de Piranhas,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.2857142857142857,0.0,0.5714285714285714,0.7142857142857143,0.5714285714285714,1.5714285714285714,5.571428571428571,1.1428571428571428,1.0,8.0,1.4285714285714286,1.2857142857142858,1.1428571428571428,2.0,2.4285714285714284
Tacima,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.14285714285714285,0.8571428571428571,1.0,2.4285714285714284,1.2857142857142858,1.2857142857142858,2.142857142857143,2.142857142857143,1.5714285714285714,1.0,2.0,1.4285714285714286,0.0,0.0,0.0
