,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28
Bayeux,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,1,0,3,0,0,2,0,2,0,1,0,1,0,2,3,0,2,2,11,4,5,2,2,1,1,13,4,2,4,1,1,4,2,7,3,8,40,48,5,4,0,0,0,0,0,5,67,28,13,3,12,27,28,42,19,34,7,3,22,24,13,12,19,8,5,19,27,3,47,20,1,33,31,4,3,29,31,6,2,84,7,-10,0,2,11,6,28,37,25,27,16,6,2,25,18,8,17,5,5,5,7,69,58,-26,7,4,5,11,24,21,16,5,3,2,115,28,5,24,10,4,12,55,8,15,16,10,6,4,20,7,8,1,3,7,1,1,3,9,1
Emas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,2,1,1,3,0,0,4,5,0,3,2,0,2,5,5,1,2,0,0,0,2,1,3,0,1,0,1,1,0,0,0,0,0,0,1,1,-2,0,0,0,0,0,0,2,0
Sousa,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,3,3,0,0,3,0,0,2,2,3,4,5,0,11,5,6,10,-1,5,5,9,10,9,0,0,0,0,0,0,52,11,13,10,0,24,16,15,11,28,19,-1,12,25,15,3,3,2,21,3,3,0,6,30,0,12,11,-1,15,14,11,0,3,27,15,47,0,39,1,1,-1,15,1,32,1,0,28,18,63,64,39,18,27,4,5,2,1,-6,3,0,30,59,95,-13,148,8,32,0,12,3,34,38,43,1,10,9,10,9,18,1,-1,21,20,27,-1,6,19,2,4,6,1,60,22
Boqueirão,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,1,0,0,3,1,2,1,4,3,0,8,1,4,3,5,2,0,5,3,9,2,4,1,0,3,3,0,1,3,1,0,6,2,1,21,6,0,0,5,2,19,4,6,1,0,3,1,6,6,4,0,2,19,8,10,13,13,-1,0,8,14,0,11,6,1,2,2,7,4,10,0,0,0,8,7,4,5,2,0,0,6,1,8,5,9,0,0,5,3,3,4,1,0,0,0,1,3,1
Tavares,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0,0,4,5,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,0,0,0,0,0,2,11,0,0,0,3,2,5,0,6,1,0,2,0,1,9,7,0,0,0,0,0,13,7,5,0,0,3,6,4,9,0,0,0,0,11,0,5,1,0,0,2,3,1,4
São José do Brejo do Cruz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Pedras de Fogo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,0,1,3,0,1,5,0,3,2,6,0,7,5,0,0,27,3,0,7,20,3,23,3,4,0,9,34,18,52,4,0,2,32,13,17,33,5,4,4,48,84,64,5,6,1,0,28,13,1,151,0,4,5,54,2,7,64,7,1,1,49,-4,25,17,5,1,3,5,25,17,16,11,4,3,15,17,7,5,0,1,1,22,10,1,14,1,2,1,14,5,12,9,4,3,1,5,0,2,9,11,0,3,5,6,0,1,4,0,0,4,2,6,2,1,0,0,1,-2,10,2
Congo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,2,0,3,3,2,0,0,0,3,1,5,1,0,0,0,1,0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,1,11,4,3,0,0,0,0,0,0,2,0,0,0,1,0,0,2,4,0,0,2,0,1,0,0,0,0,5,1,0,0
Caiçara,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1,0,1,0,3,0,2,1,2,0,0,2,0,0,1,5,0,0,1,0,2,1,1,0,0,5,0,0,0,1,0,0,4,1,11,0,0,1,0,19,1,0,26,8,0,0,22,8,0,17,20,10,1,9,19,19,13,11,0,0,14,2,18,6,9,1,0,13,1,4,0,0,0,0,4,22,7,8,3,0,0,6,0,5,0,6,0,0,7,0,0,7,3,0,1,9,0,5,1,8,0,0,7,2,1,1,3,1,1,0,2,4,0
Areia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,1,2,5,0,0,5,3,5,4,7,0,-1,0,4,3,1,6,4,1,1,1,2,7,3,4,1,0,3,9,8,1,8,0,2,4,3,0,3,4,0,0,4,13,12,-1,2,1,0,11,0,6,2,9,0,0,3,4,7,0,11,1,1,4,8,1,1,0,0,0,14,15,25,3,15,1,-1,7,11,11,13,6,0,1,15,0,4,2,0,0,5,0,10,3,5,6,0,0,15,3,3,0,0,0,0,15,9,2,0
Santana dos Garrotes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,-1,0,1,3,0,0,0,0,4,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Pedro Régis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,2,6,0,0,2,0,0,3,2,1,0,1,2,5,1,0,0,0,0,1,2,0,1,1,0,0,2,1,0,1,0,0,0,1,0,0,2,0,0,2,0,0,0,1,0,0,-1,2,0,2,0,0,0,1,0,0,2,1,0,0,0,0,2,0,0,0,0,0,1,0,0
Boa Ventura,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,2,-1,0,0,-1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
São Sebastião do Umbuzeiro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-1,0,0,1,1,0,0,0,0,3,0,0,2,0,0,0,2,1,-1,0,0,1,0,2,1,0,0,0,1,0,0,0
Coxixola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Itabaiana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,2,3,3,6,0,0,10,11,2,0,0,2,31,0,29,15,21,32,7,8,7,15,20,16,12,29,9,6,19,30,18,12,0,0,2,9,5,1,60,4,2,0,23,5,17,26,28,2,2,14,17,4,57,3,27,13,20,30,20,19,20,4,1,6,30,24,7,0,4,3,9,10,29,16,8,1,0,5,3,3,7,1,1,6,3,1,21,13,2,2,3,3,0,2,2,0,3,0,0,10,1,5,1,0,0,6,0,5,5
Santa Teresinha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,1,0,1,0,4,2,1,0,0,0,3,0,1,0,0,0,1,1,1,-1,-1,1,0,0,5,0,0,1,0,0,0,0,0,1,2,1,0,-1,1,1,0,0,1,0,0,0,4,3,1,1,0,0,0,4,2,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,1,2,0,0
Tenório,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,8,0,0,0,0,2,0,4,0,0,0,0,0,0,0,2
Araçagi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,1,0,1,0,7,0,15,2,-1,0,0,0,0,0,0,0,-5,3,0,0,0,2,8,8,15,9,7,0,10,3,11,1,8,0,2,2,2,0,39,3,0,0,43,1,3,23,14,0,1,6,29,18,4,7,0,0,5,6,11,-1,18,0,0,7,16,33,-5,0,0,0,16,6,2,7,5,1,0,5,9,6,9,0,2,0,4,4,0,0,6,0,0,1,3,0,0,1,1,0,5,4,1,1,0,0,0,0,3,0,-1
Riacho dos Cavalos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Aroeiras,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,1,2,4,1,0,0,0,0,2,1,4,2,1,0,0,2,6,1,7,3,0,0,2,2,2,1,8,1,0,0,9,0,0,0,0,0,2,5,0,2,0,0,0,7,8,1,3,1,0,0,3,3,1,0,6,0,0,1,15,2,13,2,0,0,-3,7,1,2,6,0,0,0,7,3,4,11,0,0,-4,11,0,11,1,0,0,-1,3,0,2,0,0,0,1,1,0,4,0,0,0,0,0,2,0
Santa Cruz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,-1,0,0,0,0,1,1,1,0,1,0,0,0,2,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,1,-1,1,0,0,0,1,0,0,0,1,0,3,0,4,0,11,0,4,3,0,0,4,0,1,0,2,1,0,4,0,0,0,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,1,0,1
Salgado de São Félix,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,8,0,1,0,0,10,0,2,-1,1,0,1,3,0,7,0,2,0,0,2,0,3,1,0,0,3,9,5,0,7,7,0,0,8,3,-1,3,8,0,0,6,0,1,0,6,0,1,8,1,7,0,0,7,8,4,4,2,0,1,2,0,9,5,7,6,0,0,7,11,-2,8,0,1,0,0,5,6,0,0,5,0,1,10,3,10,0,0,0,0,0,0,-1,8,4,0,0,0,1,0,0
São Bentinho,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,3,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,-1,1,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,9,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,5,4,0,0,0,7,3,0,0,2,0,4,1,1,0
Maturéia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,-1,2,2,0,1,0,0,0,0,1,0,2,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,4,0,0,0,1,0,0,2,0,4,0,0,0,0,7,0,1,0,0,0,1,0,2,4,0
Vieirópolis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
Junco do Seridó,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,2,1,2,0,1,1,0,0,2,1,0,0,1,0,0,1,0,0,2,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,2,0,1,0,0,0,3,1,0,5,1,0,0,-1,0,0,1,7,0,1,1,0,0,1,2,0,0,0,3,0,1
Nova Olinda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bom Sucesso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,1,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0
São José dos Cordeiros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,2,0,0,0,3,4,5,1,0,0,0,3,2,0,3,1,0,0,0,0,0,2,1,1,0,3,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Livramento,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,4,0,2,1,0,4,15,-1,1,0,8,0,0,-1,3,3,1,0,0,0,1,1,0,1,1,0,0,5,0,3,0,2,1,0,1,3,1,1,0,0,0,2,6,1,5,0,0,0,1,1,0,4,0,0,0,3,1,0,6,3,0,0,0,2,0,3,1,0,0,1,0,1,0
Santa Helena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,3,-2,0,1,1,0,3,0,0,0,1,-1,0,0,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Coremas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,3,0,0,3,0,0,0,0,1,0,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,1,0,0,1,0,1,0,0,0,0,2,2,0,0,0,1,2,5,0,0,0,1,1,1,4,3,1,0,4,7,8,7,0,0,0,7,1,3,0,11,3,1,11,3,5,1,1,0,1,1,3,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0
Cajazeirinhas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,1,4,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,6,0,0,0,1,0,0,1,0,1,0,0,0,0
São José de Espinharas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,-1,0,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4,0,0,4,0,0,0,2,0,3,3,0,0,0,3,0,0,6,0,0,1,8,1,0,5,0,0,0,4,2,5,0,0,0,0,0,3,1
São Vicente do Seridó,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,4,0,0,0,1,0,0,0,8,-5,0,1,0,1,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,3,1,1,1,1,6,1,0,0,1,2,0,1,1,0,0,1,0,0,-2,0,0,0,0,0,2,0,-1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Lagoa Seca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,-1,0,0,0,0,0,0,2,0,4,0,0,0,0,0,2,0,12,0,0,3,0,0,3,4,20,19,3,1,1,22,8,25,2,7,3,2,32,16,3,5,22,0,0,5,10,0,52,18,2,2,8,24,0,3,1,1,0,5,32,25,18,10,0,0,7,18,16,15,3,0,1,2,0,5,3,3,0,0,5,6,40,-3,11,0,1,14,24,3,0,2,0,1,3,0,0,5,1,0,0,11,0,16,7,4,0,0,3,3,3,4,8,0,0,5,1,4,7
Marizópolis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,2,4,2,0,0,0,0,2,1,0,0,0,0,0,1,0,1,0,0,0,0,1,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1
Condado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,3,0,0,6,0,0,2,5,0,0,3,10,0,-9,1,7,-2,1,0,0,1,0,0,4,1,1,0,0,0,2,2,2,2,0,0,0,0,0,1,3,0,0,7,1,0,2,2,0,0,2,1,6,1,1,3,0,-4,4,4,1,4,0,0,3,3,0,0,1,0,0,6,0,1,0,7,-2,0,3,2,-8,3,0,1,0,1,0,-1,0,1,0,0,1,2,3,0,4,0,0,1,1,0,0,0,0,0,3,8,2,0
Piancó,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,1,0,2,1,2,0,-1,1,0,0,3,0,0,1,3,1,0,1,1,0,0,0,1,0,0,3,1,0,4,1,0,2,2,1,2,1,4,2,6,2,2,1,1,5,0,1,6,6,5,5,6,1,0,0,0,5,0,2,1,3,5,1,2,2,3,1,2,1,1,5,2,2,2,0,2,4,1,4,0,1,1,3,1,3,2,5,1,0,0,4,0,2,0,8,0,1,2,2,1
